boro,street,RMSE,MAE,R2
MANHATTAN,AVENUE OF THE AMERICAS,0.8619596,0.7278404,-1.308326005935669
MANHATTAN,12 AVENUE,1.0603477,0.9982857,-21.872644424438477
MANHATTAN,BROADWAY,0.7020309,0.5680846,0.1879441738128662
MANHATTAN,BROADWAY BRIDGE,1.6614809,1.4344335,-6.706855297088623
MANHATTAN,CENTRAL PARK SOUTH,0.6016921,0.51755095,0.402757465839386
MANHATTAN,CENTRAL PARK WEST,0.73444724,0.58869624,0.19938808679580688
MANHATTAN,CHRYSTIE STREET,0.85673785,0.7348877,0.11840522289276123
MANHATTAN,COLUMBIA STREET,1.200445,1.0346256,0.005413830280303955
MANHATTAN,COLUMBUS AVENUE,0.5227126,0.41734743,0.5996963977813721
MANHATTAN,145 STREET BRIDGE,0.51950157,0.43089855,0.6167562007904053
MANHATTAN,DYCKMAN STREET,0.6053834,0.43503526,0.48994219303131104
MANHATTAN,F D R DRIVE,1.4889063,1.2469535,-1.3391952514648438
MANHATTAN,2 AVENUE,0.93406636,0.78571564,-0.04408538341522217
MANHATTAN,FREDERICK DOUGLASS BOULEVARD,1.4717414,1.322043,-5.091577053070068
QUEENS,JUNCTION BOULEVARD,1.070919,0.9028738,-44.65990447998047
QUEENS,KISSENA BOULEVARD,1.5907118,1.4197459,-243.2821807861328
QUEENS,LIBERTY AVENUE,0.6049382,0.49857607,0.3740278482437134
QUEENS,LINDEN BOULEVARD,0.5184339,0.4010638,0.4980277419090271
QUEENS,LONG ISLAND EXPRESSWAY,0.76712924,0.62781006,0.27262693643569946
QUEENS,MAIN STREET,0.93786234,0.72372013,0.2331814169883728
QUEENS,MARATHON PARKWAY,0.567582,0.43916464,0.5177948474884033
QUEENS,31 AVENUE,0.8870157,0.6465968,0.08342128992080688
QUEENS,MERRICK BOULEVARD,0.6510494,0.47055495,0.48673999309539795
QUEENS,MYRTLE AVENUE,1.2984065,1.08029,-0.18111133575439453
QUEENS,NORTH CHANNEL BRIDGE,0.61806166,0.44620043,0.6805510520935059
QUEENS,NORTHERN BLVD,0.94175714,0.7300455,-0.0038405656814575195
QUEENS,NORTHERN BOULEVARD,0.96227294,0.77171177,0.13459622859954834
QUEENS,34 AVENUE,1.1880338,1.1229757,-104.68284606933594
QUEENS,PARSONS BOULEVARD,0.44954422,0.3746029,0.6391535997390747
QUEENS,PULASKI BRIDGE,0.8198278,0.61902297,0.3423035144805908
QUEENS,39 AVENUE,0.95281744,0.7963065,-0.1013188362121582
QUEENS,QUEENS BLVD,0.73918915,0.6371244,0.08057224750518799
QUEENS,QUEENS BOULEVARD,0.68258023,0.47762644,0.35533660650253296
QUEENS,RIKERS ISLAND BRIDGE,0.6834404,0.54625225,0.2572505474090576
QUEENS,ROCKAWAY BEACH BOULEVARD,0.56429124,0.39237705,0.6632803082466125
QUEENS,ROCKAWAY BOULEVARD,1.7251769,1.1742301,-0.408139705657959
QUEENS,ROOSEVELT AVENUE,0.55561924,0.44316843,-0.0586087703704834
QUEENS,ROOSEVELT AVENUE BRIDGE,0.589187,0.41946134,0.6900816559791565
QUEENS,SEAGIRT BOULEVARD,1.2070054,0.95619124,-0.25600194931030273
QUEENS,SOUTH CONDUIT AVENUE,1.0433528,0.9194922,-3.487060070037842
QUEENS,45 AVENUE,0.5925664,0.46079057,0.08105272054672241
QUEENS,STEINWAY STREET,0.7005812,0.5571637,0.34553462266921997
QUEENS,SUNRISE HIGHWAY,1.2011265,0.7563225,0.11950761079788208
QUEENS,SUTTER AVENUE,1.1997763,1.0842569,-13.872515678405762
QUEENS,UNION TURNPIKE,0.73837906,0.6189168,-0.2796971797943115
QUEENS,UTOPIA PARKWAY,1.1414765,0.9575216,-12.889931678771973
QUEENS,47 AVENUE,0.746441,0.5183009,0.250622034072876
QUEENS,VERNON BOULEVARD,0.67490804,0.5400363,0.29284554719924927
QUEENS,48 STREET,0.36668092,0.28957605,0.6588016152381897
QUEENS,WOODHAVEN BOULEVARD,0.9040679,0.7239726,0.15590739250183105
QUEENS,58 STREET,0.9098612,0.7169844,0.1590592861175537
QUEENS,73 PLACE,0.8069445,0.634875,0.11470317840576172
QUEENS,80 STREET,0.5178633,0.39204916,0.6897408962249756
QUEENS,111 STREET,0.55013025,0.38222584,0.737763524055481
QUEENS,ASTORIA BOULEVARD,0.7890909,0.5466699,0.24074703454971313
QUEENS,ATLANTIC AVENUE,0.81152236,0.58855546,0.3668142557144165
QUEENS,BEACH 20 STREET,1.0785692,0.8086602,0.1357690691947937
QUEENS,BELT PARKWAY,1.1314077,0.9599221,-0.9598754644393921
QUEENS,BORDEN AVENUE BRIDGE,0.95180476,0.7975812,0.2251695990562439
QUEENS,14 AVENUE,1.0550869,0.96143067,-0.9424675703048706
QUEENS,CENTRAL AVENUE,0.5932636,0.51320374,-1.6568350791931152
QUEENS,COOPER AVENUE,0.8987956,0.68169713,0.2970845103263855
QUEENS,CRESCENT STREET,0.38933322,0.31926394,0.5765348672866821
QUEENS,CROSS BAY BOULEVARD,0.9474509,0.8020984,-0.13338398933410645
QUEENS,188 STREET,1.0849961,0.9413136,0.06593197584152222
QUEENS,FLUSHING AVENUE,0.46249133,0.35551172,0.6948379278182983
QUEENS,GRAND STREET BRIDGE,0.8977216,0.67727184,-0.0368725061416626
QUEENS,HILLSIDE AVENUE,0.78707063,0.48722243,0.19867563247680664
QUEENS,21 STREET,1.1516324,1.0413159,-7.468267440795898
QUEENS,HOLLIS COURT BOULEVARD,0.36569616,0.28104937,0.8030062317848206
QUEENS,HOOK CREEK BRIDGE,0.89679295,0.6757522,-0.03502988815307617
QUEENS,JACKIE ROBINSON PARKWAY,1.3550371,1.0878218,-0.7770164012908936
QUEENS,JACKSON AVENUE,0.7715242,0.65044343,0.2550302743911743
QUEENS,JAMAICA AVENUE,0.8255978,0.54867786,0.3996608853340149
QUEENS,JJ BYRNE MEMORIAL BRIDGE,1.0010002,0.8047026,-0.011297941207885742
STATEN ISLAND,MANOR ROAD,0.6730047,0.45924166,0.48923826217651367
STATEN ISLAND,MARTLING AVENUE,0.7550532,0.5986999,0.33032530546188354
STATEN ISLAND,OCEAN TERRACE,0.70961004,0.45460126,0.46704310178756714
STATEN ISLAND,RICHMOND AVENUE,0.29784408,0.24417093,0.8707926273345947
STATEN ISLAND,RICHMOND ROAD,0.9461954,0.6626839,0.317793071269989
STATEN ISLAND,ROCKLAND AVENUE,1.2008412,0.8167242,0.08128410577774048
STATEN ISLAND,SURF AVENUE,0.7493091,0.5110446,0.5550113916397095
STATEN ISLAND,TODT HILL ROAD,0.66059434,0.5109453,0.48267364501953125
STATEN ISLAND,VICTORY BOULEVARD,0.5132716,0.43109757,-0.45381081104278564
STATEN ISLAND,AMBOY ROAD,0.49975485,0.39880607,0.5984190702438354
STATEN ISLAND,ARTHUR KILL ROAD,0.7675795,0.5833874,0.42800307273864746
STATEN ISLAND,BROADWAY,0.79994255,0.6425587,-0.00814974308013916
STATEN ISLAND,FRESH KILLS BRIDGE,0.50033,0.33872342,0.7162277102470398
STATEN ISLAND,HUGUENOT AVENUE,0.9074029,0.7845018,0.03461480140686035
STATEN ISLAND,HYLAN BOULEVARD,0.42932326,0.3359057,0.5353708863258362
