street,RMSE,MAE,R2
SUTTER AVENUE,63.854834671352776,47.321904702620074,0.7222204492732953
TODT HILL ROAD,82.64420275231448,60.32409269865169,0.8360868058169245
TOMPKINS AVENUE,195.6083014719891,144.67759852506677,0.37291147521945744
UNION TURNPIKE,199.42041607694182,131.78687435421136,0.5799742199491358
UTOPIA PARKWAY,117.73846253728045,78.43186337361624,0.5429585141991558
VAN CORTLANDT PARK EAST,50.05433006599835,35.8243263558908,0.6829172890985675
VERNON BOULEVARD,75.33303966142115,55.584232276442364,0.6740973638585275
VICTORY BOULEVARD,248.0364555116863,158.45893638845413,0.4761089127325746
WADSWORTH AVENUE,61.15061484541414,33.638276691854436,0.31666894812146484
WASHINGTON AVENUE,124.13358582672197,98.06636880401872,0.40974419109893356
WEBSTER AVENUE,129.58818503427764,102.61708292656492,0.5178254029009541
WEST 165 STREET,233.37184405994745,181.19168093936895,0.0863602765421152
WEST 42 STREET,127.91077569893723,96.30179465833561,0.5902899556082442
WEST END AVENUE,104.8784304385734,82.38376189581781,0.6352344299795808
WESTCHESTER AVENUE,111.7021048762487,87.32406758296827,0.7245083842161322
WESTCHESTER AVENUE BRIDGE,149.68549548366138,114.17665615710584,0.6971844832538898
WHITE PLAINS ROAD,79.69944605499414,62.028012934359076,0.5555067747806195
WOODHAVEN BOULEVARD,424.1984349061246,329.5514384678432,0.29461312634276826
YORK AVENUE,193.97234051257206,149.52787931721002,0.4392369655695896
