street,RMSE,MAE,R2
FLATLANDS AVENUE,110.61872218588215,78.29971629709438,0.8711521385949432
FLUSHING AVENUE,146.23665216392175,108.67815422751687,0.5251510485804657
FREDERICK DOUGLASS BOULEVARD,84.87629416914096,63.13604766882739,0.6092502143444949
FRESH KILLS BRIDGE,499.7103503581372,359.82785541860585,0.5395657211531689
FT HAMILTON PARKWAY,131.4081963131924,101.63897989245429,0.6608516357115489
FULTON STREET,85.24194393876107,64.72438573313283,0.5002897389131686
GRAND CONCOURSE,171.13618915501638,116.13357300263982,0.4818932450913307
GRAND STREET BRIDGE,111.27650216077538,73.7363991352342,0.6090667282568253
HAMILTON AVENUE BRIDGE,1608.7346912478042,1406.6136255177846,0.12983927821329977
HICKS STREET,245.47542950957654,181.91476827380302,0.28988016770443226
HILLSIDE AVENUE,266.06939389971,156.99323141705858,0.5474563299898937
HOLLIS COURT BOULEVARD,79.45505096365628,52.95814853114017,0.7202865270755486
HOOK CREEK BRIDGE,338.1459907528204,220.88698078023975,0.7709678612836863
HUGUENOT AVENUE,57.58250409201998,40.61886056339857,0.8250529194349728
HUNTS POINT AVENUE,182.5667077816145,144.49332321521848,0.12450475195543942
HYLAN BOULEVARD,284.53867523594295,203.47716621965066,0.4875520609676046
JACKIE ROBINSON PARKWAY,568.3216135800917,407.0270580121666,0.5581856536691342
JACKSON AVENUE,159.64440908228494,124.05100034412585,0.07347003704485189
JAMAICA AVENUE,162.31119019012297,109.66343128408184,0.4385600952713886
JEROME AVENUE,113.77806461564884,76.62992762855477,0.581537679984935
JJ BYRNE MEMORIAL BRIDGE,357.9866771347505,277.69625956837723,0.32583779499557897
JUNCTION BOULEVARD,101.3391948282483,80.38053081449398,0.5676081919220914
KINGS HIGHWAY,152.753682110905,106.0375356999232,0.3971415365696319
KISSENA BOULEVARD,127.05732356124327,86.86904565637762,0.6549423513488131
LAFAYETTE AVENUE,139.38707924689422,114.35273819638972,0.37158831874245934
LAFAYETTE STREET,151.8848003817057,117.24933565124985,0.41319883681711433
LEXINGTON AVENUE,256.5280685685296,199.67290748037942,0.39793851692444193
LIBERTY AVENUE,188.08353092589746,136.9401650925757,0.3081382365780989
LINDEN BOULEVARD,203.87594681598793,133.55026814417187,0.47945261473812817
